ppm,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50
1.933487529,3.546468469,3.850444008,1.352307024,2.179873901,3.310382734,2.823863209,3.841581438,2.578697188,4.364359187,2.288954217,1.714109457,3.061736412,2.758179551,4.039985504,1.962806293,2.560030725,3.134840774,1.198224497,3.818620322,2.087107759,1.638478948,2.792349531,4.263508174,3.043208044,2.39973622,2.334447541,2.035065748,2.614756499,2.508171632,2.234194563,0.99473342,2.396289869,2.139152703,3.504014699,1.925790862,2.697086151,2.368284901,1.416136002,0.916667201,0.99503604,1.479253961,2.32643839,2.94827873,3.517567454,0.459248967,3.302093983,1.977841887,4.115561023,2.983723928,3.869644534
1.934654555,3.26689065,3.44851274,1.87998746,1.590886639,3.388979836,2.511569637,4.163047599,2.828717403,4.301102123,2.175773751,1.550457286,2.822947978,1.869600226,3.473220037,2.059697531,1.656124785,3.528073281,0.787524888,4.0575115,1.841269227,1.501915329,2.644008375,4.632054347,2.378511431,2.823063443,2.991410632,2.063229483,2.21848623,2.105494471,2.000689528,1.393081439,1.377786571,2.543827411,3.805980505,1.691895113,3.803760371,2.738097506,1.092277662,0.53537701,1.018753141,1.081924354,2.330326086,3.037995377,3.808623958,0.269485149,2.782238829,2.049701073,3.11215338,3.216485558,3.38932645
1.935821581,2.823028704,2.655042347,1.959906135,0.711774237,3.037359148,2.946363736,4.344477936,2.007047973,3.776078943,1.5669905,1.548016311,3.144359711,3.065267074,2.993376945,2.01952854,1.404619432,3.689252202,0.36049694,3.766286976,1.981731859,1.952735343,3.244310869,4.927691521,2.876531308,2.248436443,2.971312179,0.582845713,2.222933701,2.364930893,2.346825534,2.132774618,0.908881556,2.129294409,3.879881281,1.332867028,3.509156273,3.173684911,1.39391754,1.036794367,0.904456712,1.622657229,2.244468727,2.84983154,4.127928067,-0.138193809,3.093851621,2.170642504,3.60701699,3.078446261,3.153790482
1.936988606,2.858636135,2.366657389,2.053182107,0.29994201,3.166599694,2.146301717,3.795069519,1.425710578,3.671089327,0.783918485,1.721197407,3.549277941,2.915631898,2.988331762,2.121771779,1.98718964,4.266654423,0.775191408,3.198532998,2.07053617,1.76909798,3.254604051,5.147114238,2.970616485,2.246704831,3.309186965,0.786905792,2.455818513,2.152511386,2.56552324,2.451479492,2.017432792,2.12140677,3.762873464,2.295649426,2.683335116,2.875582642,0.838867149,0.960952676,1.933407969,0.858099659,1.942426618,2.656210837,4.083283451,-0.586681255,3.700575059,2.377754092,3.242417362,3.564749662,2.237415638
1.938155632,2.80073282,2.792826136,2.381782716,-0.118851473,2.669948671,1.465204916,3.309002681,1.89183311,3.661787626,1.105865077,1.500537917,3.264606025,3.307431297,3.103028503,2.096491081,1.764412321,3.984852687,1.491897859,3.257241318,2.317687701,1.527058355,3.185845077,5.139840272,3.194803994,2.641153767,2.680921823,0.779634638,2.187095428,1.794565333,2.378044486,2.465391931,2.215019602,2.111585077,4.073701492,2.509239488,2.792261949,3.496541766,1.376459299,0.695283053,2.18065754,1.067159335,2.709698479,2.291523817,4.76426644,-0.262608497,3.30016796,2.818949622,3.405833837,2.033481602,1.447327671
1.939322658,2.630148758,2.705375941,2.347557549,0.468647703,2.989647423,1.868307529,3.719951596,2.075385154,3.025212922,1.833157327,1.088459199,3.198693965,3.886545127,3.341076144,2.089997039,1.678665044,4.544494779,1.800418208,4.042558316,2.075807222,1.854469162,3.56722994,4.956122549,2.925300211,2.757579084,2.528900239,0.51496875,2.068900375,2.204611986,2.964710091,2.389528894,2.746422921,1.776541832,4.525833184,2.056960226,2.173549434,3.740069564,1.097719424,0.464500212,2.409767753,1.587389677,3.811001851,1.893739075,4.616570296,-0.150003728,2.792010457,3.143991429,4.432177007,2.381707468,1.651505949
1.940489683,2.800214778,3.115815712,1.946503804,0.618907166,3.144991132,1.967875515,3.783936243,1.673024488,3.087073965,1.829177963,1.488094178,3.505783173,3.927659612,3.590354838,1.837234365,1.937662639,4.759052748,2.38046417,3.800100363,2.28659775,1.252510512,2.82412012,4.5113068,3.032145395,3.320255322,2.600900136,0.733062449,1.841988645,2.327479341,2.626509148,2.511819396,2.64190203,2.248150601,4.226841535,2.679341415,2.477909274,3.155070333,1.834748627,0.915307136,2.430064736,1.513022301,3.743694827,1.073829661,5.331298351,-0.168997768,2.849769455,2.482104712,3.917675886,1.883076207,1.58949619
1.941656709,2.949091062,3.224419276,1.521942987,1.489509271,2.824482106,2.196814752,3.507706526,1.732990153,3.192325312,1.587623561,0.956607023,3.114705009,2.993424697,3.380557254,1.594107782,1.417582081,4.139475789,2.180845965,2.804019354,2.314193595,1.463993725,2.828599533,3.763887207,2.808651774,3.46819026,2.889462501,0.353602275,1.753463239,2.476854084,2.906007031,2.793102066,2.379426857,2.637095529,3.422371062,2.918843861,2.729969896,1.878997193,0.926014135,0.830361772,2.329623927,0.467014395,3.429573389,1.585616649,4.407034058,0.208895309,2.504634088,2.071671197,3.683517186,1.824460521,1.005313096
1.942823735,3.669564597,2.340511856,0.969620452,1.143748882,2.789475494,1.935705994,2.878602548,0.784122442,2.756867755,2.168616707,1.693245448,3.053650118,2.18035081,3.564193231,2.083589659,1.631146227,3.863830268,2.774289098,2.598133584,1.098195509,2.182032538,2.298135803,3.220855065,2.534336261,3.526384937,3.206683703,0.454492816,1.577781848,2.80083974,3.158528566,3.270157578,2.528028312,2.599964716,2.658549309,2.686705922,2.828948974,1.759443273,1.236434172,0.277630003,2.649784978,0.755131866,3.937127418,1.588243771,4.604161214,0.381021612,2.058594493,2.056149833,3.292366596,1.914038083,1.565738413
1.94399076,3.891981201,2.625851963,1.334843663,2.042305004,3.775863797,2.110787519,3.248979165,0.332793961,3.990569385,2.313996847,2.218133618,3.146870419,1.985165393,3.809992264,2.433056695,2.247815199,4.270088205,2.243439259,2.041402215,1.51098273,2.802888793,2.368603458,3.131079496,3.146153798,3.648148275,3.746529626,1.052744954,1.752703181,3.435532136,3.749615156,2.676980024,2.446826341,2.708184231,2.994602871,2.558901611,2.811843096,2.02361045,0.680833415,0.469468881,2.954874318,0.488791275,4.343248139,1.889163786,4.741165227,0.215285653,2.115465888,2.652065446,3.426572315,1.966551506,0.958418929
1.945157786,4.406959705,3.414675958,1.902814331,2.027814807,4.443167043,3.218131412,3.483219,1.524002874,4.73262836,3.000325374,3.154480954,4.145296827,2.758094196,3.751136614,2.779555402,3.003578287,5.257977719,2.28832039,2.903598139,2.566556394,3.799426188,3.169039428,3.81287778,4.764692526,3.424720697,4.792812813,2.019339273,3.033008385,3.377900108,4.407395469,3.684354261,2.780856796,3.677570601,3.031310209,2.786783879,3.251341713,2.25304833,1.503890539,1.331874531,3.206164381,1.234756296,4.290513159,2.745309513,4.889580501,0.228013958,2.880848546,3.872960773,4.098821688,2.152635322,0.933045611
1.946324812,5.56499142,3.777234072,3.309029659,2.743997671,5.400671352,4.063711024,3.719595391,3.086419049,5.176156604,3.743323753,4.69972606,5.497354666,3.123750538,4.999621512,3.947487053,3.20618823,5.999998054,3.3995899,4.024600036,3.912634144,5.663098384,4.411599869,4.940844308,5.752763475,4.799064984,6.413942873,3.85862442,4.541508674,4.959920892,5.498315999,4.371555971,2.905474678,4.678808737,4.152822859,3.776353077,4.087590236,3.808611689,1.829924482,2.273536363,3.184598423,2.268396801,4.99816489,4.330959767,5.739682914,2.217163858,4.49409949,4.668422375,4.886554236,3.278302659,2.320476675
1.947491837,6.356373916,5.049206121,4.711037156,3.944307238,6.01814377,5.831969891,4.598496619,4.008417644,6.884633347,4.703488245,6.574804634,6.563714734,4.577386349,6.52970398,4.858828655,4.459607609,6.938665467,4.584531255,5.606084955,5.173677376,7.774123506,5.417942566,6.6600752,7.270079684,5.287823988,8.064492919,5.629626582,5.141204203,6.301512781,6.069217877,5.038615282,2.986688046,5.218311354,5.01300812,3.882399168,7.01576747,5.230324809,2.954536897,2.981245104,4.038320928,3.531911831,5.607448492,4.293098732,7.84071976,2.927937326,5.397163521,6.359073897,4.289291534,3.413735749,3.92067794
1.948658863,6.137398661,5.382495508,4.60985916,3.57492576,5.923011286,6.385504378,3.89000946,3.727831605,7.243370846,4.703320278,6.760740404,6.334030141,4.886963126,7.154194771,4.772687749,4.313849057,7.234194657,4.066730523,5.583215881,5.201960174,8.729833304,5.79999777,7.296269457,7.525345077,5.290567558,7.263069848,5.872940649,5.034692762,6.364997824,6.15085678,5.542270463,2.763297459,5.944515499,5.463283372,4.800849643,7.055025539,5.522218034,3.379050081,3.661925125,4.544949039,3.474367099,5.111570396,4.24312861,8.19378421,3.335121525,5.567647336,6.622219846,5.35460873,3.264374348,3.836029206
1.949825889,4.80749776,4.637112492,4.317942834,3.16723821,5.067517267,5.725895144,2.814958785,3.153716264,6.7203359,2.736826499,5.155525095,5.044800633,4.350817953,5.93013302,4.200051675,3.4999452,5.982855729,3.649401362,4.633931062,5.448550579,7.193942024,4.190185851,6.449416331,6.215201777,5.191143266,6.13058544,5.650030833,3.86153224,5.986063447,5.435308629,5.618313226,2.362326698,5.583502365,4.024328471,4.709363904,6.59493655,5.047065318,2.920583131,3.11892297,4.409624486,2.858818434,4.056103588,3.261838424,7.030179157,2.676868679,4.970554711,5.58795731,4.218217194,3.024402703,3.287518616
1.950992914,3.365323446,3.427581021,3.303848144,1.924221601,3.355263451,5.056622596,1.794919959,2.235026065,5.282360537,1.522771235,3.923621501,4.207441275,2.818446992,4.416650879,3.429784148,2.851442592,4.385360262,2.148922575,3.170597675,4.117431664,5.994427101,3.656010172,5.2951632,4.794938773,4.086669074,5.223118714,3.84869591,2.79500151,5.251028616,5.326352849,4.02651207,2.204981155,4.050066493,3.869379441,3.741302537,5.039357028,3.692816829,2.183131787,1.821556635,4.293302122,1.666506486,3.227592182,2.669991859,5.393894739,1.926261759,3.835236871,3.675955659,3.375053628,2.883607523,2.58989002
1.95215994,2.218384475,3.348900482,3.178591522,1.532987168,2.846802078,3.261623115,1.641093735,2.537036127,4.80443401,0.392360106,2.658250782,3.174277287,2.532371364,3.868828324,2.816752719,2.890491062,4.198129321,2.379898794,2.674914905,3.347699313,4.899651927,3.209697896,4.678081007,3.884685776,3.345229325,4.285077987,2.944961309,2.195712997,4.988436838,4.291731743,3.433527191,0.884879112,3.403347206,3.968537882,3.207640455,3.957580933,2.906492025,1.771344206,1.29260394,3.145543512,1.322280325,2.202237826,2.025956102,5.042100755,1.894577545,4.109130356,2.428519305,3.324964562,2.737883629,3.01118455
1.953326966,2.757011496,2.983275262,3.178722318,0.945311839,3.501563279,3.068057775,1.63755548,2.977325159,4.6139602,0.684298682,3.010646008,2.504682858,2.568074571,3.706167503,2.556605404,2.188810249,3.798161525,2.419182666,2.850064503,3.092153636,4.726942907,3.160107815,4.712388065,3.989594783,3.291418261,5.147310627,3.416513371,1.636730049,4.295791188,4.276115423,3.378188439,0.225831495,2.986343159,3.230651112,2.636212186,3.454755872,2.362891195,2.491810704,1.623481945,3.108735258,0.99068478,3.042329909,1.698279569,4.056553785,1.127046303,3.202689231,1.277893456,3.990567676,2.619297288,2.504321982
1.954493991,3.481254209,3.37351017,3.37630387,0.897593726,3.555759086,2.924339509,2.299681172,3.950758314,4.67363442,0.817855258,2.844164742,2.776433002,2.86876304,4.146539283,3.069551651,1.863861812,4.150595267,3.230499157,2.63077556,2.896857049,5.54423591,3.34810348,4.801442471,3.691100977,3.7293664,5.416569674,3.060370352,1.933490217,3.683672836,4.702912519,3.333104618,0.316810756,3.728407863,3.802880047,2.825127489,4.605630761,2.849244245,2.169426753,2.095446457,3.283052229,0.790775285,3.256086892,1.971409275,3.991340295,1.553616918,2.998826439,2.490247042,4.115256911,2.116753476,2.845398775
1.955661017,3.762864939,4.181773866,3.669466436,2.456856381,4.505811646,4.267085687,2.667460492,3.777383426,5.223667442,1.68980642,3.864623171,3.68462595,3.707960123,4.899345443,3.565933741,2.445603728,4.313154525,3.258631248,3.301068604,3.681952693,6.57661061,3.555815469,5.360380214,4.015763609,5.127436807,6.529514248,4.120491997,3.166542108,4.109493852,4.669415199,3.905925444,0.629663636,4.542706242,3.969895957,3.399990026,5.431894985,3.572227952,2.167055532,3.175177694,4.134030442,1.53945497,4.589190547,2.651609623,4.501296656,2.171415315,2.957976961,3.221809416,3.52521004,2.839969117,3.049152151
1.956828043,3.855152202,4.554586146,4.888950002,4.624900985,5.947086512,5.620034622,3.900951273,4.844096022,6.456417808,3.724785033,5.983066914,5.25942942,3.845323233,6.118739204,4.835441506,3.339539555,4.948071223,4.787586723,4.615909791,4.956759476,8.324484422,4.145694723,6.944111647,5.180629097,6.51277913,7.217761219,5.547563562,4.234912759,5.48765392,5.254127091,4.855933371,1.945212491,5.718032246,4.951786348,3.795209657,6.39615276,4.747473045,2.993404272,4.184955927,5.551725615,3.57295474,5.649523171,3.650404331,5.884027516,3.035591808,4.938790532,4.910882324,4.337355091,3.536648147,4.509568383
1.957995068,5.084553948,6.430481991,6.151873814,6.984843812,8.440067865,8.356446689,5.302755285,6.197421565,8.649098409,7.136206705,8.554514759,7.436887575,6.714396038,8.239733735,6.298552153,6.119234164,7.309361377,6.35708995,6.734923029,6.676003658,11.89286168,5.146302011,8.68931071,7.416960184,8.779161687,9.484669312,8.121283577,6.182618012,7.771742738,7.539348549,5.569335191,4.517936341,8.013156699,7.704275308,5.31075423,8.515256138,6.874024548,5.355033287,5.917247268,6.714450933,5.453037974,7.263978212,4.736996643,7.806199754,5.332511752,7.117948591,6.044958444,6.074993802,5.023095694,6.948150631
1.959162094,6.789224213,8.460734478,7.995099667,9.660538729,11.26449489,11.75971262,8.163611225,9.524027537,11.52477593,10.01115731,12.38754056,10.84157947,9.345350051,11.69746829,8.824649041,8.530433966,9.725572785,8.968099761,10.01121054,8.882175615,15.45684273,7.75622018,11.54749766,10.31598773,11.24766107,13.10232939,11.4568042,8.159218344,9.63906489,10.28685902,6.829807407,8.615186774,11.46889749,10.39276262,7.085355876,11.12040817,9.754091262,6.67285289,9.077591871,7.997072672,7.762683006,9.955549578,7.581181227,10.79263605,7.213413432,9.97463133,8.258837731,8.083245616,7.060379782,9.346941173
1.96032912,9.047056574,9.568721647,9.380440796,10.45697655,13.7020484,13.67108543,9.357382402,11.543823,12.5443984,12.46580067,14.20610484,12.51530459,10.83412256,13.71759631,10.56096783,10.69463726,11.86693193,10.21062341,11.93132729,9.888613509,17.87446543,9.639006228,13.67135963,11.7589513,12.30448594,15.323407,13.4264104,10.11959353,11.36140536,11.35075492,7.981072784,10.37960205,13.48930139,12.08273148,8.741483142,13.44498211,12.10224326,7.728867998,10.9494759,8.216816014,9.117464554,11.85008696,10.07174335,12.02167895,8.659595353,11.34754417,9.539727132,8.629859836,8.757471355,11.29477904
1.961496145,9.344335712,9.538446155,9.020164775,10.51462424,13.88904517,12.81961338,9.692512111,11.20707909,13.55838445,12.60749368,14.63035115,12.9343892,10.84464369,13.83307631,11.18265688,10.1393663,12.02753125,10.3622195,12.83422004,9.645990042,18.02065621,9.913758535,12.41176942,11.66648384,12.96517166,15.30077724,12.79107062,9.765436938,11.96109124,10.9359261,6.637370605,10.62318498,13.76454851,11.64680007,8.682331169,13.79161976,12.40511321,7.15548982,11.07486121,8.705355407,9.140550264,11.11842554,10.16738828,11.81432666,9.224342416,12.72263473,9.819226789,8.359473262,8.734286969,11.72485468
1.962663171,8.341773869,9.302640365,8.432496763,10.15439412,13.53560004,12.13849179,9.647984338,10.90408823,12.80785004,11.98186872,13.42197919,12.16530924,10.07378162,13.3121395,11.01110899,10.22211673,11.58711454,9.958178926,12.62769513,8.400717746,17.11389412,9.100546382,11.98478688,10.88794799,12.25198091,14.55161528,12.36069816,9.295085684,11.6276241,10.24248281,6.571442051,10.47111384,12.79610134,10.91880246,8.362509761,13.30086668,11.50013109,6.809415864,10.43422855,7.348778637,8.659026626,9.98202535,9.029710538,11.05658017,9.100353983,12.27288185,10.17774461,8.404582349,7.76378867,11.67309318
1.963830197,8.082757039,8.075237117,6.822208386,9.159062618,11.49000985,10.8484112,8.600054435,10.01154494,10.96331654,10.68417881,11.54006089,11.18548103,8.936554071,11.54709297,10.34888186,9.684978157,10.23547957,8.37017651,10.44106077,7.23032895,15.50592584,8.143793376,10.54960635,9.897316546,11.23890463,12.39583892,11.22665246,8.198949482,10.49324447,10.01417161,5.219905458,9.3923425,10.95250646,9.167762926,7.9578171,11.89848588,10.55728486,6.525695793,9.962249399,6.71265089,7.390723835,9.010669313,8.684586843,9.815969924,7.728755452,10.75280301,9.18465739,6.907568204,7.254647891,9.956390965
1.964997222,6.461171112,6.32968581,5.535364851,7.086052991,9.074910227,7.895659466,6.905935283,7.285010397,8.58377858,7.859462423,8.698516059,9.400319007,6.876586477,9.201946133,8.721926224,7.266388233,8.083343677,6.609244948,8.977238589,5.839316533,12.6609383,7.559842725,8.531404891,7.835729451,9.265081669,9.997882626,9.407841607,6.60409034,8.694881621,8.215445413,2.74721128,8.154671751,9.154622148,7.371900332,6.716508165,9.852971284,9.868953784,5.18452716,8.834323148,5.683081782,6.219907132,6.948999138,7.031950313,7.578225746,6.477388619,8.935472446,7.808435957,5.727383977,5.234377395,8.204058763
1.966164248,5.020968691,5.432571521,4.758272099,5.344239383,8.473064368,6.976396391,5.555581529,6.723726444,7.187982053,7.244309989,8.136099429,8.045531761,6.042922263,7.917325007,7.453815086,5.686614711,6.722461482,6.723014329,7.825388472,4.735746677,11.52329162,6.649322949,6.985692376,6.903838205,8.253185303,8.372949606,7.637321151,6.524581403,7.76556552,7.227231119,2.680916023,7.18222239,8.284607137,5.972481304,5.489999934,7.841580807,8.936214711,4.217560975,7.491969174,5.381228388,5.102807441,6.077644172,6.640062144,6.578611641,5.497232764,7.539348003,6.598957716,4.491102681,4.376681421,7.682282733
1.967331274,5.077731234,5.045298854,4.22840335,5.162958446,8.742984854,6.883722866,5.266798578,6.126668257,7.209172175,6.766646145,7.900875135,7.431528009,5.958623201,7.872515697,7.510905776,5.843233329,5.778652992,6.95112689,7.793899615,4.718156043,11.59019565,6.542397602,5.98270102,6.367271701,7.344652783,8.114351878,8.032598359,6.685392504,7.367377718,6.737321875,2.984339725,6.971302135,8.22893786,5.297186236,5.70363527,7.946375872,8.46755856,4.061475512,7.679133628,5.559771835,5.064451096,6.651972623,6.640615317,7.167916961,5.66395512,7.538116831,6.459976932,4.489163054,4.191240977,7.09328822
1.968498299,6.135154077,6.375221786,5.330532364,6.077317682,10.08672884,8.111582295,6.690876871,7.25555193,8.672930728,8.21570124,8.534670974,8.3028689,7.160218805,8.974251354,8.044105167,7.655924393,7.182642767,7.710302422,9.390639048,4.90584551,13.05412661,6.925693023,8.45320415,7.150471238,8.748723934,9.492091584,9.994627926,8.311852406,8.040476422,7.716558529,4.080376477,8.085667497,10.1412066,7.166132141,6.69772703,9.847560833,9.585996747,4.730189122,7.559639001,6.028175376,6.194329628,7.921887152,8.05266863,8.313416976,6.583043099,8.758466986,8.245289991,5.04287355,5.053173596,8.047965036
1.969665325,8.092157151,9.435839598,7.309477243,8.073183491,13.38774036,10.84082146,9.016455745,9.679888722,11.56477397,11.78311418,11.41107155,11.07841198,9.44809218,11.08230846,9.84512648,9.376157191,9.956496163,9.171103424,12.52353952,7.72767296,15.68046077,8.555346188,10.8752068,8.983456987,11.78057602,11.98427464,12.48198192,11.12566087,9.909565372,8.800269547,5.690151471,10.24821849,13.67301693,9.872668719,8.658140959,13.12565255,12.27603925,6.053129654,10.18119772,7.096326333,8.154623151,10.36378071,10.9846892,10.92770535,8.185282883,11.54979634,9.783898783,6.541310183,6.580273051,10.43176875
1.970832351,11.42815667,13.32234249,11.68918916,12.36437028,18.28776443,16.81524402,12.46720349,14.76664146,16.01615831,17.3777412,17.61443919,15.9532945,13.14813621,16.91331508,13.67302369,14.3633145,14.81827284,12.03443873,16.91909651,10.74282854,22.6392124,12.73270577,15.99677145,13.40869717,15.89453555,18.07181307,16.53275839,16.276878,14.43714806,12.05087995,8.224240169,14.33537985,18.91692484,14.54608178,11.91242474,18.66965762,16.05202694,9.312573923,13.78399178,9.27066218,11.64113823,14.58625316,15.62008744,16.02062886,12.33709445,15.79641739,14.2681534,9.44925794,9.510862474,14.61419298
1.971999376,17.66522336,19.37916797,18.03969631,18.30809728,25.52396097,24.94286923,17.98988339,23.07532171,23.7998684,26.0598713,25.71121838,23.2161649,19.78616488,26.33829794,18.93000474,21.86157187,22.89374468,16.99121678,24.86353286,15.27374758,32.71475065,18.67842167,24.87907165,19.99130408,23.11377078,27.00403603,25.27913055,22.84377813,21.4588198,18.01065646,12.73394772,19.51523641,27.12858565,21.65513061,16.87959637,26.95095574,23.05458966,13.10346702,20.32861768,13.24287097,17.72271991,20.68721121,22.14112067,23.17303403,18.09499253,23.30360432,20.58854639,13.66030227,15.44827504,20.94352738
1.973166402,24.31527507,26.8138949,25.35551973,26.93169355,36.03244229,34.81928408,24.93344441,32.01003981,34.35733765,37.07200592,35.60107936,32.06816381,26.87339976,36.41770846,26.14435919,30.36631309,32.21142786,22.80920755,34.56372862,21.93837886,44.88547561,25.5216282,34.7311472,27.60490873,31.61723154,38.44420482,35.10375394,30.8054081,30.11182824,26.37638064,17.73372857,25.88938906,36.59280335,30.31894289,23.01709747,36.86879887,31.03167658,18.76871129,28.73495445,17.32839384,24.96920522,29.39195341,29.77982537,32.08840407,24.26442495,31.65119051,28.45172428,20.09628718,21.86450435,29.02678855
1.974333428,27.2038527,29.65765403,28.8581668,30.55378152,39.76826396,39.78334516,28.21225662,35.47046541,38.26662659,42.49415803,39.94262753,36.34919363,29.55479925,40.52080831,30.09762628,33.38802063,35.13174905,25.57717413,38.98981768,24.90592741,51.37668682,27.47260539,38.81883192,30.62845659,35.46268698,42.21770144,39.73466212,34.70902294,33.55990273,30.07459418,19.68795786,28.49275195,41.31625949,34.5605563,25.77907287,40.95708176,35.48083248,20.50057694,32.43597726,19.50258276,27.88630887,32.63929088,33.86386021,35.31202741,27.66457276,35.31408155,31.89883142,22.58572965,23.99432834,32.22205897
1.975500453,24.6093879,25.99192235,26.0618032,26.49099887,35.71888757,36.02919388,24.67883076,31.20508846,34.19284766,38.10026574,36.17989388,31.53017508,26.08840878,35.98052678,27.29933485,30.43257861,31.61716971,22.90354018,35.07862049,22.59140336,45.28960071,24.51818459,34.40766511,27.69159585,31.61719389,36.85627132,35.12668237,30.95391033,30.30007812,27.73848634,17.27573229,25.52143515,36.28636224,30.93769763,23.77038636,35.95543462,31.39690253,19.05274541,28.29581531,17.62611787,24.76502906,29.5416191,30.50793872,31.83910467,24.43982249,30.87220976,28.27321462,19.61793193,21.76941897,29.56388687
1.976667479,19.52198991,20.7890514,20.1183823,20.78261635,28.29811064,27.40943716,18.93042185,24.54543919,26.46832219,28.76778398,28.48197327,24.26043859,20.87944631,28.16441555,22.12689053,24.39688189,24.38120547,17.57453772,27.26511867,17.57679434,35.40511351,19.22102231,26.90867016,22.24575752,25.47667349,28.08362625,26.87392885,24.20525653,23.55702708,21.5075016,13.67461091,20.17596806,29.06278671,23.86201582,18.8388954,27.38531813,24.530372,15.04776965,22.27816832,13.25561827,19.6157915,23.71695118,23.8387243,24.69646648,18.97719208,24.58037021,21.79324884,16.08985287,16.83911046,22.87389399
1.977834505,14.75961915,15.88129483,14.58222527,16.21244332,21.76519026,20.91509103,15.04656431,18.61105016,19.89720551,22.07714162,21.75454125,18.73993236,16.18481114,21.30413993,17.56295151,18.41767044,18.74146308,13.13545913,21.07341985,14.40529044,27.61886996,14.48663436,20.12211212,17.05874323,19.08793241,21.61123983,20.47371659,18.44956871,18.13842923,16.85227058,10.79449143,15.0814228,22.40867662,18.37865052,14.5756695,20.7588805,19.05880718,10.83637995,16.89870647,9.737366184,15.18924575,18.69786858,19.26305176,19.09135051,15.4852836,19.59259361,16.92388094,12.94803515,13.4426861,18.20850076
1.979001531,12.0887874,13.09659498,11.39978297,12.68260144,17.26219118,16.76402906,12.78192995,14.41185738,15.99222909,16.93996326,17.59629296,14.9084523,12.93594398,16.97122524,13.38440501,14.59733186,15.30787718,10.85832088,17.36781086,10.85833609,22.15391053,11.46292966,15.32014659,13.79390016,15.29307071,17.13279594,16.20428014,14.32476652,13.56903848,13.41517984,8.688980196,11.75065949,17.81119856,14.16781758,12.05858579,16.17687688,15.77832856,9.021408281,12.46183497,7.884715329,12.34493727,15.40866376,15.74713839,14.9568901,12.77628595,15.77692249,14.61017048,10.33040567,10.61125129,14.64992706
1.980168556,10.27197076,11.53582611,10.12891704,11.42726888,15.82315644,14.62650189,11.92710699,12.95755965,13.98941147,14.48458268,15.04557111,12.16606027,11.00553929,14.67994705,11.6877168,13.16990146,12.80236743,9.56045073,15.30101146,9.119502881,18.85575048,10.16265483,13.16376509,11.23157868,13.21243987,14.47911628,13.61301479,12.56317454,11.64990995,11.06274622,8.214475344,10.25524088,15.30066989,11.79314418,10.30065793,14.77026231,14.31210453,8.05221575,11.44758098,6.943718285,10.46728202,13.34201726,13.3537677,12.72787925,11.64496365,13.78557954,12.44789755,9.078771515,8.323395004,12.22419832
1.981335582,10.65987429,11.84458974,10.64638419,12.19930802,16.08878684,14.75308758,11.36791534,12.96386013,15.10982957,14.58044462,15.31861943,12.41093269,11.24871919,15.26287646,12.6308918,12.77704037,12.95172129,10.36261457,15.69861074,9.882926837,19.68362737,10.67110038,13.51451184,11.16028404,13.63545831,15.6081895,14.24473984,12.82451162,12.5477402,11.53253921,8.629953936,10.29300323,15.49138666,12.21380943,10.85306944,14.82591852,14.82669657,7.84863786,12.44051069,6.487752886,9.661905759,12.82165609,13.5560105,12.76994494,12.05866065,14.82495975,12.71912263,9.780418468,8.552365722,12.42051158
1.982502608,13.32778747,14.71776361,13.50053398,14.61556672,19.07670634,17.9310773,13.39153396,16.02724114,17.9649813,19.25630403,18.42480879,15.12428784,13.68492305,18.5368991,14.59088651,15.48087509,15.94692594,12.44661575,18.64846165,12.67689224,23.42044101,13.10912984,16.43738071,13.48710292,16.34861685,18.78090457,17.42257412,15.87050127,14.99867625,14.87641072,10.40396409,12.40261611,18.9308607,16.05551147,12.32505577,17.6238879,16.70183839,9.812158147,15.55760221,8.324813384,12.08556675,14.91626565,15.96357194,15.30100795,14.19273753,16.98207565,14.84014631,11.90254225,10.27861504,15.14747913
1.983669633,17.91572921,19.86440995,18.71923262,19.99438487,24.54970764,24.57238204,17.74239593,21.61049754,24.49035547,26.37429453,24.81267005,21.36831976,18.51114081,24.94557197,19.46718675,20.57237557,21.77723951,16.05094229,25.00059195,17.11670852,31.66008679,16.91693705,21.94679015,18.98870762,22.28600496,25.61093862,24.0537217,21.15641443,21.52094569,18.75138917,13.83134383,16.81929334,25.75913591,22.25630943,16.22391392,24.03545784,22.2989934,13.58674646,19.8852635,12.11323341,16.33364735,20.29724202,20.46162945,21.55546984,18.67988137,22.11830637,19.46559302,14.73851489,14.0946228,19.67468623
1.984836659,26.01700555,27.47564054,26.32130279,28.42693863,34.7060633,36.32019393,25.91211361,31.18714116,33.79298546,38.52663054,36.85063924,31.67155862,27.16653517,36.91622793,26.65717105,29.94834599,31.97637711,23.43166796,35.9002,24.23099568,45.57356121,24.22109056,32.86356586,27.7377405,32.12824638,38.07292555,34.95694743,30.63239755,30.92043954,26.83764139,18.57110599,24.2209114,37.06237327,32.06730064,23.44730301,35.61653304,30.97463769,18.14536649,29.59540791,17.61691114,24.21269027,29.75779981,29.37583198,31.01527946,25.92756665,32.10295347,28.57704811,21.72638273,21.96104947,27.78521922
